,cod_mod_anexo,ece_imputado,ind_leng_prim_imp,ind_mate_prim_imp
1829,02620970,1,0.5,0.25
1830,02621130,1,0.6,0.4
1831,02621210,1,0.16666667,0.16666667
1832,02623370,1,0.8333333,0.6666667
1833,02623450,1,0.0,0.5
1834,02623780,1,0.0,0.5
1835,02624510,1,0.5,0.1
1836,02624850,1,1.0,1.0
1837,02624930,1,0.54545456,0.45454547
1838,02625010,1,1.0,1.0
1839,02625350,1,0.25,0.25
1840,02625500,1,0.72727275,0.6363636
1841,02625760,1,0.0,0.5
1842,02625840,1,0.4,0.4
1843,02626180,1,0.25,0.5833333
1844,02626750,1,0.44444445,0.44444445
1845,02627090,1,0.33333334,0.16666667
1846,02627410,1,0.39215687,0.43137255
1847,02627580,1,0.8333334,0.6666667
1848,02627740,1,0.044444446,0.0
1849,02627820,1,0.375,0.27083334
1850,02628160,1,0.2,0.0
1851,02628240,1,0.5,0.5
1852,02628320,1,0.12195122,0.14634147
1853,02628400,1,0.16666667,0.16666667
1854,02628570,1,0.42857143,0.2857143
1855,02634000,1,0.71428573,0.5714286
1856,02634180,1,0.35714287,0.14285715
1857,02634260,1,0.07692308,0.0
1858,02634910,1,0.5,0.16666667
1859,02635090,1,0.07692308,0.0
1860,02635250,1,0.0,0.0
1861,02635330,1,0.875,0.875
1862,02635580,1,0.07692308,0.0
1863,02635660,1,0.5,0.16666667
1864,02636080,1,0.06666667,0.13333334
1865,02636240,1,0.0,0.0
1866,02636570,1,1.0,0.8
1867,02636650,1,1.0,0.2857143
1868,02637150,1,0.8,0.8
1869,02637230,1,1.0,0.8
1870,02637800,1,0.125,0.125
1871,02637980,1,0.625,0.625
1872,02638060,1,0.8,0.8
1873,02638300,1,1.0,1.0
1874,02638550,1,1.0,0.8
1875,02638890,1,0.375,0.375
1876,02639470,1,0.625,0.625
1877,02639960,1,0.42857143,0.2857143
1878,02640440,1,0.33333334,0.5
1879,02640510,1,0.0,0.0
1880,02640690,1,0.71428573,0.5714286
1881,02640770,1,0.38709676,0.16129032
1882,02640850,1,0.33333334,0.5
1883,02642180,1,0.375,0.125
1884,02642340,1,0.375,0.125
1885,02642670,1,0.3703704,0.22222222
1886,02642750,1,0.42857143,0.14285715
1887,02643410,1,0.33333334,0.0
1888,02644160,1,0.15277779,0.055555556
1889,02644320,1,0.19354838,0.05376344
1890,02644570,1,0.3703704,0.22222222
1891,02645070,1,0.375,0.625
1892,02645310,1,0.25,0.25
1893,02645560,1,0.25,0.25
1894,02645640,1,0.2857143,0.2857143
1895,02645800,1,0.375,0.125
1896,02646220,1,1.0,1.0
1897,02646630,1,0.76086956,0.8043478
1898,02646710,1,0.9166667,0.75
1899,02647130,1,1.0,1.0
1900,02647390,1,1.0,1.0
1901,02648040,1,1.0,1.0
1902,02648120,1,1.0,1.0
1903,02648200,1,1.0,1.0
1904,02648380,1,0.9,0.9
1905,02648530,1,1.0,1.0
1906,02648610,1,1.0,1.0
1907,02648790,1,1.0,1.0
1908,02648950,1,1.0,1.0
1909,02649110,1,0.0,0.0
1910,02649520,1,1.0,1.0
1911,02649600,1,1.0,1.0
1912,02649860,1,1.0,0.97999996
1913,02650330,1,0.8333334,1.0
1914,02650580,1,1.0,1.0
1915,02650820,1,1.0,1.0
1916,02651080,1,0.9,0.9
1917,02651160,1,1.0,1.0
1918,02651570,1,0.71428573,0.7619048
1919,02651730,1,1.0,1.0
1920,02651990,1,0.8333333,0.33333334
1921,02652310,1,0.71428573,0.7619048
1922,02652640,1,1.0,1.0
1923,02652800,1,1.0,1.0
1924,02653480,1,1.0,1.0
1925,02653550,1,1.0,1.0
1926,02653630,1,1.0,1.0
1927,02654880,1,0.0,0.0
1928,02655200,1,1.0,1.0
1929,02655380,1,0.9090909,1.0
1930,02655530,1,1.0,1.0
1931,02655610,1,0.9,0.9
1932,02656030,1,0.875,0.875
1933,02656370,1,0.8928571,0.89285713
1934,02656520,1,1.0,1.0
1935,02656600,1,0.875,0.75
1936,02656860,1,1.0,1.0
1937,02657100,1,0.8888889,0.8888889
1938,02657440,1,1.0,0.8333334
1939,02657510,1,1.0,1.0
1940,02657690,1,1.0,1.0
1941,02657770,1,1.0,1.0
1942,02657930,1,1.0,1.0
1943,02658430,1,1.0,0.8
1944,02658840,1,1.0,1.0
1945,02658920,1,1.0,1.0
1946,02659000,1,0.8,0.8
1947,02659180,1,1.0,1.0
1948,02659340,1,1.0,1.0
1949,02659590,1,0.8928571,0.89285713
1950,02659670,1,1.0,1.0
1951,02659750,1,1.0,0.8333334
1952,02661480,1,1.0,1.0
1953,02661630,1,0.9090909,1.0
1954,02661890,1,0.9090909,1.0
1955,02662050,1,1.0,1.0
1956,02662130,1,1.0,1.0
1957,02662210,1,0.0,0.0
1958,02662390,1,1.0,1.0
1959,02662470,1,0.0,0.0
1960,02662540,1,0.0,0.0
1961,02662700,1,1.0,1.0
1962,02663120,1,1.0,1.0
1963,02663200,1,1.0,1.0
1964,02663460,1,1.0,1.0
1965,02663530,1,1.0,1.0
1966,02663610,1,1.0,1.0
1967,02663790,1,1.0,0.97999996
1968,02664030,1,1.0,1.0
1969,02668090,1,0.6363636,0.8181818
1970,02670050,1,0.46153846,0.3846154
1971,02670540,1,0.8571429,0.8571429
1972,02670620,1,0.71428573,0.2857143
1973,02670700,1,0.8181819,0.6363636
1974,02672940,1,0.6428572,0.5
1975,02673280,1,0.21428572,0.2857143
1976,02674270,1,0.0,0.0
1977,02674350,1,0.78571427,0.5
1978,02674500,1,0.36363637,0.18181819
1979,02674680,1,0.0,0.0
1980,02674760,1,0.41379312,0.4137931
1981,02674840,1,0.41379312,0.4137931
1982,02674920,1,0.0,0.0
1983,02675000,1,0.36363637,0.18181819
1984,02675180,1,0.36363637,0.18181819
1985,02675340,1,0.8333334,0.6666667
1986,02675910,1,0.4,0.8
1987,02676330,1,0.84615386,0.61538464
1988,02676660,1,1.0,1.0
1989,02677160,1,0.6666667,0.46666667
1990,02677730,1,1.0,1.0
1991,02677810,1,0.0,0.0
1992,02678720,1,1.0,1.0
1993,02679060,1,0.0,0.4
1994,02679550,1,0.7058824,0.64705884
1995,02679630,1,0.071428575,0.035714287
1996,02680110,1,0.6666667,0.6666667
1997,02680290,1,0.0,0.0
1998,02680450,1,0.4,0.4
1999,02680600,1,0.0,0.0
2000,02680780,1,0.0,0.0
2001,02680860,1,0.57894737,0.57894737
2002,02681280,1,1.0,1.0
2003,02681281,1,1.0,1.0
2004,02681440,1,0.0,0.0
2005,02682500,1,0.3043478,0.26086956
2006,02682920,1,0.39285713,0.17857143
2007,02683000,1,0.5555556,0.6666667
2008,02683180,1,0.5555556,0.6666667
2009,02683260,1,0.39285713,0.17857143
2010,02683590,1,1.0,0.875
2011,02683670,1,0.4090909,0.45454547
2012,02683750,1,1.0,0.44444445
2013,02683910,1,0.7777778,0.7777778
2014,02684090,1,0.6666667,0.6666667
2015,02684170,1,1.0,1.0
2016,02684250,1,0.055555556,0.0
2017,02684330,1,0.3043478,0.26086956
2018,02684410,1,0.06666667,0.06666667
2019,02684580,1,0.3043478,0.26086956
2020,02684660,1,0.3043478,0.26086956
2021,02684740,1,0.8,0.8
2022,02684820,1,0.8,0.8
2023,02684900,1,1.0,1.0
2024,02685160,1,1.0,1.0
2025,02685320,1,1.0,0.6666667
2026,02685570,1,0.0,0.0
2027,02685810,1,0.875,0.8125
2028,02685990,1,0.8,0.6
2029,02686070,1,0.4,0.4
2030,02686230,1,0.71428573,0.2857143
2031,02686640,1,0.75,0.5
2032,02686720,1,0.5714286,0.71428573
2033,02686800,1,0.8,0.4
2034,02687060,1,0.21212122,0.25757575
2035,02687300,1,0.72727275,0.72727275
2036,02687630,1,0.6111111,0.5555556
2037,02687710,1,0.9,0.8
2038,02687890,1,0.8333334,0.6666667
2039,02688390,1,0.26666668,0.33333334
2040,02688470,1,0.0,0.0
2041,02689040,1,0.5,0.5833334
2042,02689120,1,0.26666668,0.33333334
2043,02690430,1,0.6363636,0.36363637
2044,02690680,1,0.625,0.625
2045,02690760,1,0.33333334,0.33333334
2046,02690920,1,0.51282054,0.25641027
2047,02691000,1,0.54545456,0.18181819
2048,02691180,1,0.6666667,0.5
2049,02691260,1,0.54545456,0.18181819
2050,02691340,1,0.54545456,0.18181819
2051,02691750,1,0.4,0.2
2052,02691830,1,0.5,0.33333334
2053,02692170,1,0.0,0.0
2054,02692250,1,0.9230769,0.84615386
2055,02692330,1,0.6666667,0.44444445
2056,02692410,1,0.51282054,0.25641027
2057,02692660,1,0.9230769,0.84615386
2058,02692820,1,0.33333334,0.33333334
2059,02693080,1,0.6363636,0.36363637
2060,02693160,1,0.33333334,0.14285715
2061,02693240,1,0.33333334,0.14285715
2062,02693730,1,0.75,0.5833334
2063,02693990,1,0.41379312,0.4137931
2064,02694980,1,1.0,1.0
2065,02695220,1,0.61016953,0.5254237
2066,02696210,1,1.0,0.33333334
2067,02698030,1,0.8333334,0.8333333
2068,02698110,1,0.8,0.7
2069,02698520,1,0.0,0.0
2070,02698600,1,0.8181819,0.90909094
2071,02699020,1,0.6666667,0.75
2072,02699510,1,1.0,1.0
2073,02699690,1,0.11111111,0.16666667
2074,02699770,1,1.0,1.0
2075,02699930,1,0.8333334,0.8333334
2076,02700090,1,0.8181818,0.18181819
2077,02700250,1,1.0,0.8333334
2078,02700330,1,0.88,0.9
2079,02700410,1,0.704918,0.5483871
2080,02700660,1,0.8333334,0.8333334
2081,02700740,1,0.9,0.53333336
2082,02700820,1,0.8333334,0.8333334
2083,02700900,1,0.6,0.55
2084,02701080,1,0.47619048,0.33333334
2085,02701160,1,0.88,0.9
2086,02701240,1,0.6666667,0.0
2087,02701320,1,0.88,0.9
2088,02701400,1,0.2,0.6
2089,02701570,1,0.8181818,0.18181819
2090,02701650,1,0.88,0.9
2091,02701730,1,0.9,0.53333336
2092,02701990,1,1.0,1.0
2093,02702070,1,0.2,0.6
2094,02702150,1,0.704918,0.5483871
2095,02702310,1,0.47619048,0.33333334
2096,02702490,1,0.8181818,0.18181819
2097,02702560,1,1.0,1.0
2098,02702640,1,0.9,0.53333336
2099,02702720,1,0.5,0.25
2100,02702800,1,0.11111111,0.16666667
2101,02703060,1,1.0,1.0
2102,02703140,1,0.9,0.53333336
2103,02703300,1,0.13636364,0.13636364
2104,02703480,1,0.8333334,0.8333334
2105,02703550,1,0.7857143,0.85714287
2106,02703630,1,0.6666667,0.0
2107,02703710,1,0.88,0.9
2108,02703970,1,0.9,0.53333336
2109,02704050,1,0.9,0.53333336
2110,02704130,1,0.7857143,0.85714287
2111,02704210,1,1.0,1.0
2112,02704390,1,0.9,0.53333336
2113,02704470,1,0.54545456,0.6363636
2114,02704540,1,0.9,0.53333336
2115,02704620,1,0.6,0.55
2116,02704700,1,1.0,1.0
2117,02704880,1,1.0,1.0
2118,02704960,1,1.0,0.8333334
2119,02705120,1,1.0,0.75
2120,02705200,1,1.0,0.75
2121,02705380,1,1.0,0.75
2122,02705460,1,0.5,0.6666667
2123,02705530,1,0.8333334,0.8333334
2124,02705610,1,0.75,0.25
2125,02705790,1,0.8888889,0.8888889
2126,02705870,1,0.8333334,0.8333334
2127,02705950,1,0.8125,0.5
2128,02706030,1,0.5531915,0.44680852
2129,02706450,1,0.5555556,0.44444445
2130,02706520,1,0.5555556,0.44444445
2131,02706600,1,0.9166667,0.75
2132,02706860,1,0.4,0.4
2133,02706940,1,0.9166666,0.9166667
2134,02707100,1,0.6666667,0.5
2135,02707280,1,0.6,0.4
2136,02707440,1,0.0,0.0
2137,02707510,1,0.6,0.4
2138,02707690,1,0.33333334,0.33333334
2139,02707770,1,0.5625,0.125
2140,02708010,1,1.0,1.0
2141,02713460,1,1.0,1.0
2142,02713610,1,0.6666667,0.6666667
2143,02713950,1,0.7777778,0.7777778
2144,02714030,1,1.0,1.0
2145,02714110,1,0.41791046,0.31343284
2146,02714520,1,0.48,0.48
2147,02715440,1,0.9090909,0.8181819
2148,02715770,1,0.8,0.4
2149,02716350,1,0.3846154,0.4615385
2150,02716760,1,0.8571429,1.0
2151,02716840,1,1.0,1.0
2152,02717340,1,0.875,1.0
2153,02717670,1,1.0,1.0
2154,02717750,1,0.7291667,0.7916667
2155,02717910,1,1.0,1.0
2156,02718170,1,0.5,0.625
2157,02718250,1,1.0,1.0
2158,02718330,1,1.0,1.0
2159,02718580,1,1.0,1.0
2160,02718900,1,0.6511628,0.7906977
2161,02719400,1,1.0,0.90000004
2162,02719570,1,0.9090909,0.8181819
2163,02720130,1,0.75,1.0
2164,02720210,1,1.0,1.0
2165,02720390,1,0.75555557,0.6888889
2166,02721040,1,1.0,1.0
2167,02721200,1,0.875,0.875
2168,02722290,1,1.0,1.0
2169,02723020,1,0.5957447,0.61702126
2170,02723280,1,0.0,0.6666667
2171,02723360,1,1.0,1.0
2172,02723440,1,0.7021277,0.7021277
2173,02723510,1,0.7021277,0.7021277
2174,02723770,1,0.5957447,0.61702126
2175,02724190,1,0.0,0.0
2176,02724350,1,0.7083333,0.75
2177,02724430,1,0.6,0.6
2178,02724680,1,1.0,1.0
2179,02724840,1,0.8571429,0.9142857
2180,02725260,1,0.90000004,0.70000005
2181,02725340,1,1.0,1.0
2182,02725420,1,1.0,1.0
2183,02725670,1,1.0,0.90000004
2184,02725750,1,0.7619048,0.95238096
2185,02725830,1,1.0,1.0
2186,02726090,1,0.8333334,1.0
2187,02726170,1,1.0,1.0
2188,02726330,1,0.952381,0.95454544
2189,02726410,1,0.41791046,0.31343284
2190,02727080,1,0.9090909,0.8181819
2191,02727240,1,0.6769231,0.5692308
2192,02727570,1,0.6,0.8
2193,02727730,1,0.8888889,0.8333334
2194,02727990,1,1.0,1.0
2195,02728070,1,1.0,1.0
2196,02728150,1,1.0,1.0
2197,02728490,1,1.0,1.0
2198,02728720,1,0.39215687,0.078431375
2199,02729060,1,1.0,1.0
2200,02729630,1,0.0,0.125
2201,02729710,1,0.875,1.0
2202,02729890,1,0.875,1.0
2203,02729970,1,0.875,1.0
2204,02730030,1,0.64705884,0.8235294
2205,02730290,1,1.0,1.0
2206,02730450,1,1.0,1.0
2207,02730520,1,0.4,0.3
2208,02730600,1,1.0,1.0
2209,02730780,1,0.9411765,1.0
2210,02730860,1,1.0,1.0
2211,02730940,1,0.875,1.0
2212,02731100,1,0.6857143,0.69696975
2213,02731440,1,1.0,1.0
2214,02731510,1,0.64705884,0.8235294
2215,02731690,1,1.0,0.6666667
2216,02731770,1,1.0,1.0
2217,02731850,1,1.0,0.9090909
2218,02731930,1,1.0,0.9090909
2219,02732010,1,0.8666667,0.6888889
2220,02732190,1,0.8666667,0.6888889
2221,02732270,1,0.8666667,0.6888889
2222,02732350,1,1.0,0.9090909
2223,02732430,1,0.875,1.0
2224,02732500,1,0.6486486,0.7027027
2225,02733000,1,0.6486486,0.7027027
2226,02733180,1,0.75,1.0
2227,02733260,1,0.2857143,0.2857143
2228,02733340,1,0.8,0.8666667
2229,02733420,1,0.6666667,0.6666667
2230,02733590,1,1.0,0.0
2231,02733670,1,1.0,0.9090909
2232,02733750,1,1.0,0.9090909
2233,02733830,1,0.8666667,0.6888889
2234,02733910,1,1.0,1.0
2235,02734090,1,0.5,0.5555556
2236,02734170,1,1.0,1.0
2237,02734250,1,0.0,0.0
2238,02734330,1,0.2857143,0.21428572
2239,02734660,1,1.0,1.0
2240,02734820,1,1.0,1.0
2241,02734900,1,1.0,1.0
2242,02751070,1,1.0,1.0
2243,02765430,1,0.45398772,0.32298136
2244,02767250,1,0.23893805,0.16814159
2245,02769800,1,0.16666667,0.0
2246,02770460,1,0.10526316,0.0
2247,02770530,1,0.2857143,0.3809524
2248,02772440,1,0.5294118,0.3529412
2249,02772850,1,0.4,0.4
2250,02773430,1,0.375,0.25
2251,02773500,1,0.70000005,0.5
2252,02774180,1,0.6666667,0.5
2253,02774590,1,0.71428573,0.5714286
2254,02774750,1,0.71428573,0.5714286
2255,02774830,1,0.71428573,0.5714286
2256,02776080,1,0.2,0.0
2257,02778300,1,0.18309858,0.08450705
2258,02779130,1,0.2,0.2
2259,02779620,1,0.33333334,0.33333334
2260,02779880,1,0.13636364,0.27272728
2261,02780100,1,0.16666667,0.074074075
2262,02780440,1,0.06818182,0.022727273
2263,02780770,1,0.14285715,0.0
2264,02780850,1,0.11111111,0.11111111
2265,02780930,1,0.11111111,0.11111111
2266,02781190,1,0.11111111,0.11111111
2267,02781270,1,0.11111111,0.11111111
2268,02781350,1,0.11111111,0.11111111
2269,02781430,1,0.33333334,0.0
2270,02782260,1,0.44444445,0.44444445
2271,02782340,1,0.44680852,0.17021276
2272,02782420,1,0.44444445,0.44444445
2273,02782590,1,0.44680852,0.17021276
2274,02782670,1,0.44444445,0.44444445
2275,02782830,1,0.0,0.0
2276,02782910,1,0.0,0.0
2277,02783250,1,0.0,0.0
2278,02783330,1,0.10344828,0.10344828
2279,02783580,1,0.0,0.0
2280,02784080,1,0.0,0.0
2281,02787210,1,0.4,0.2
2282,02787390,1,0.5,0.0
2283,02794060,1,0.028571429,0.08571429
2284,02794970,1,0.5,0.0
2285,02795050,1,0.5,0.5
2286,02795470,1,1.0,0.8333334
2287,02795540,1,0.18181819,0.09090909
2288,02795700,1,0.6,0.0
2289,02796120,1,0.028571429,0.08571429
2290,02796530,1,1.0,0.8333334
2291,02797030,1,1.0,0.8333334
2292,02797290,1,0.8,0.4
2293,02797520,1,0.4,0.08
2294,02797780,1,0.4,0.08
2295,02798020,1,0.3888889,0.2777778
2296,02798440,1,0.16666667,0.16666667
2297,02798690,1,0.0,0.0
2298,02799190,1,0.18181819,0.09090909
2299,02799270,1,0.18181819,0.09090909
2300,02799350,1,0.8,0.2
2301,02799500,1,0.16666667,0.16666667
2302,02799680,1,1.0,0.8333334
2303,02799760,1,1.0,0.8333334
2304,02799840,1,0.028571429,0.08571429
2305,02799920,1,0.7,0.2
2306,02800240,1,0.25,0.0
2307,02800320,1,0.5,0.5
2308,02800810,1,0.25,0.0
2309,02801070,1,0.25,0.0
2310,02801150,1,0.4,0.4
2311,02801310,1,0.375,0.375
2312,02801490,1,0.375,0.375
2313,02801640,1,0.375,0.375
2314,02801800,1,0.6666667,0.5
2315,02802550,1,0.18181819,0.09090909
2316,02802630,1,0.8,1.0
2317,02802710,1,0.18181819,0.09090909
2318,02803130,1,0.6,0.0
2319,02803390,1,0.6,0.0
2320,02803470,1,0.4,0.2
2321,02803540,1,0.028571429,0.08571429
2322,02803620,1,0.028571429,0.08571429
2323,02803880,1,0.028571429,0.08571429
2324,02803960,1,0.8,0.2
2325,02804040,1,0.4,0.2
2326,02804120,1,0.4,0.2
2327,02804200,1,1.0,0.8333334
2328,02804380,1,0.5,0.0
2329,02804460,1,0.5,0.0
2330,02804530,1,0.5,0.0
2331,02804610,1,0.5,0.0
2332,02804870,1,0.5,0.0
2333,02804950,1,0.6666667,0.5
2334,02805030,1,0.25,0.0
2335,02805110,1,0.78571427,0.60714287
2336,02805370,1,0.33333334,0.22222222
2337,02805450,1,1.0,1.0
2338,02805520,1,1.0,1.0
2339,02805860,1,1.0,1.0
2340,02806020,1,1.0,1.0
2341,02806100,1,0.78571427,0.60714287
2342,02806360,1,1.0,0.8333334
2343,02806440,1,1.0,0.8
2344,02806510,1,0.028571429,0.08571429
2345,02806690,1,1.0,0.8333334
2346,02806770,1,0.4,0.2
2347,02806850,1,0.4,0.2
2348,02807010,1,0.8,0.4
2349,02807190,1,0.4,0.08
2350,02807270,1,0.3888889,0.2777778
2351,02807430,1,0.16666667,0.0
2352,02807680,1,0.16666667,0.16666667
2353,02807760,1,1.0,0.8333333
2354,02807840,1,0.5,0.0
2355,02807920,1,0.16666667,0.16666667
2356,02808000,1,0.0,0.0
2357,02808180,1,0.0,0.0
2358,02808420,1,0.0,0.0
2359,02808590,1,0.6,0.4
2360,02808670,1,0.4,0.2
2361,02808750,1,0.78571427,0.60714287
2362,02808910,1,0.85714287,0.42857146
2363,02809090,1,0.85714287,0.42857146
2364,02809250,1,0.4,0.08
2365,02809900,1,0.75,0.375
2366,02810630,1,0.4,0.0
2367,02810970,1,1.0,1.0
2368,02811130,1,0.4,0.0
2369,02811210,1,0.8,0.8
2370,02811470,1,0.4,0.2
2371,02811700,1,1.0,0.5
2372,02811960,1,1.0,0.5
2373,02812040,1,0.4,0.2
2374,02812460,1,0.4,0.2
2375,02812530,1,0.75,0.375
2376,02813030,1,0.16666667,0.16666667
2377,02813110,1,0.16666667,0.16666667
2378,02813290,1,0.75,0.375
2379,02813520,1,0.0,0.0
2380,02813780,1,0.5,0.33333334
2381,02813940,1,0.75,0.375
2382,02814020,1,0.0,0.0
2383,02814280,1,0.8,0.8
2384,02814440,1,0.4,0.0
2385,02814510,1,0.8,0.8
2386,02814690,1,0.4,0.0
2387,02814770,1,1.0,1.0
2388,02814850,1,0.4,0.0
2389,02814930,1,0.8,0.8
2390,02815190,1,1.0,1.0
2391,02815350,1,0.8,0.8
2392,02815500,1,1.0,1.0
2393,02815680,1,0.8,0.8
2394,02815760,1,1.0,0.8
2395,02815920,1,0.8,0.8
2396,02816000,1,1.0,0.8333334
2397,02816180,1,0.33333334,0.22222222
2398,02816340,1,0.4,0.2
2399,02816420,1,0.4,0.0
2400,02816670,1,0.8,0.8
2401,02816750,1,0.5,0.0
2402,02816830,1,0.5,0.0
2403,02817330,1,0.4,0.2
2404,02817410,1,1.0,0.5
2405,02817660,1,0.4,0.0
2406,02819490,1,0.08571429,0.057142857
2407,02820870,1,1.0,1.0
2408,02820950,1,1.0,1.0
2409,02821030,1,0.5,0.1
2410,02821290,1,0.49056605,0.35849056
2411,02822280,1,0.5,0.5
2412,02822360,1,0.8,0.4
2413,02822440,1,1.0,0.75
2414,02822510,1,1.0,0.75
2415,02822690,1,1.0,0.75
2416,02822770,1,1.0,0.75
2417,02822850,1,1.0,0.75
2418,02823350,1,1.0,1.0
2419,02823430,1,1.0,1.0
2420,02823500,1,0.4,0.2
2421,02823840,1,1.0,1.0
2422,02824000,1,1.0,1.0
2423,02829390,1,0.31578946,0.10526316
2424,02832180,1,0.8571429,0.85714287
2425,02832260,1,0.85714287,0.8333334
2426,02832420,1,1.0,1.0
2427,02832590,1,0.5,0.2
2428,02832670,1,0.5,0.2
2429,02832830,1,1.0,0.9090909
2430,02833330,1,0.4,0.4
2431,02833580,1,0.64705884,0.05882353
2432,02834240,1,1.0,1.0
2433,02834570,1,0.0,0.125
2434,02834990,1,0.9230769,1.0
2435,02835150,1,0.42857143,0.42857143
2436,02835800,1,0.4615385,0.4615385
2437,02836060,1,0.625,0.375
2438,02836140,1,0.625,0.375
2439,02836480,1,0.54545456,0.18181819
2440,02836630,1,0.84615386,0.53846157
2441,02836710,1,0.9583334,0.9583333
2442,02837210,1,0.16666667,0.0
2443,02837620,1,1.0,1.0
2444,02838200,1,1.0,1.0
2445,02838380,1,1.0,1.0
2446,02838460,1,0.8571429,0.85714287
2447,02838530,1,0.6,0.4
2448,02838790,1,0.5833333,0.33333334
2449,02838870,1,0.05,0.15
2450,02838950,1,1.0,1.0
2451,02839110,1,0.05,0.15
2452,02839290,1,0.9230769,1.0
2453,02839370,1,0.5185185,0.3703704
2454,02839520,1,0.5151515,0.42424244
2455,02839600,1,0.5151515,0.42424244
2456,02839860,1,0.4615385,0.4615385
2457,02839940,1,0.7368421,0.0
2458,02840000,1,0.8888889,0.7777778
2459,02840180,1,0.625,0.375
2460,02840260,1,0.6,0.6
2461,02840750,1,0.47058824,0.05882353
2462,02840830,1,0.47058824,0.05882353
2463,02841170,1,0.6818182,0.59090906
2464,02841410,1,0.1875,0.125
2465,02841580,1,0.1875,0.125
2466,02841820,1,0.5,0.33333334
2467,02842160,1,0.5,0.0
2468,02842320,1,1.0,1.0
2469,02842400,1,0.47058824,0.05882353
2470,02842570,1,0.47058824,0.05882353
2471,02842650,1,0.47058824,0.05882353
2472,02842730,1,0.85714287,1.0
2473,02842810,1,0.46153846,0.30769232
2474,02842990,1,0.36,0.32
2475,02843150,1,0.85714287,1.0
2476,02843230,1,0.85714287,1.0
2477,02843490,1,0.4,0.2
2478,02843560,1,1.0,0.9166666
2479,02843640,1,0.4,0.2
2480,02843720,1,0.46153846,0.30769232
2481,02843800,1,0.5,0.25
2482,02843980,1,0.6666667,0.6666667
2483,02844060,1,0.46153846,0.30769232
2484,02844300,1,0.60714287,0.53571427
2485,02844630,1,0.60714287,0.53571427
2486,02845390,1,0.8333334,0.6666667
2487,02845470,1,0.7368421,0.0
2488,02845620,1,0.7,0.2
2489,02845700,1,0.7,0.2
2490,02846200,1,0.5,0.33333334
2491,02846870,1,0.71428573,1.0
2492,02846950,1,0.2,0.2
2493,02847290,1,1.0,0.8333334
2494,02847450,1,0.8333334,0.6666667
2495,02847940,1,0.625,0.125
2496,02849430,1,0.25,0.0
2497,02849500,1,0.6666667,0.11111111
2498,02849760,1,0.33333334,0.083333336
2499,02849840,1,0.31034482,0.2413793
2500,02849920,1,0.33333334,0.083333336
2501,02850150,1,0.7,0.2
2502,02851140,1,0.90909094,0.6363636
2503,02851220,1,0.71428573,0.85714287
2504,02851480,1,0.6666667,0.16666667
2505,02851550,1,1.0,1.0
2506,02851710,1,0.72727275,0.6363636
2507,02851890,1,1.0,1.0
2508,02852470,1,1.0,0.8333334
2509,02853200,1,0.8333334,0.6666667
2510,02853530,1,0.2,0.2
2511,02853610,1,0.3,0.3
2512,02853790,1,0.2,0.2
2513,02854030,1,0.0,0.0
2514,02854290,1,0.2,0.2
2515,02854520,1,0.5,0.16666667
2516,02854600,1,0.5555556,0.33333334
2517,02854780,1,0.3,0.3
2518,02854860,1,0.5555556,0.33333334
2519,02866410,1,0.2,0.0
2520,02866580,1,0.5,0.25
2521,02866740,1,0.14285715,0.14285715
2522,02866900,1,0.5,0.25
2523,02867160,1,0.0,0.0
2524,02867400,1,0.0,0.0
2525,02867570,1,0.0,0.0
2526,02867650,1,0.0,0.0
2527,02867810,1,0.8,0.4
2528,02868150,1,0.21428572,0.21428572
2529,02868230,1,0.4,0.8
2530,02868310,1,0.21428572,0.21428572
2531,02868490,1,0.4,0.8
2532,02868560,1,0.8,0.4
2533,02868720,1,0.16666667,0.16666667
2534,02868800,1,0.4,0.4
2535,02869300,1,0.2,0.0
2536,02869480,1,0.21428572,0.21428572
2537,02869890,1,0.4,0.4
2538,02870030,1,0.4,0.4
2539,02870110,1,0.4,0.4
2540,02870290,1,0.42857143,0.42857143
2541,02870370,1,0.4,0.4
2542,02870450,1,0.42857143,0.42857143
2543,02870520,1,0.0,0.0
2544,02870600,1,0.0,0.0
2545,02870780,1,0.29411766,0.11764706
2546,02870940,1,0.21428572,0.21428572
2547,02871020,1,0.0,0.0
2548,02871100,1,0.0,0.0
2549,02871280,1,0.0,0.0
2550,02871360,1,0.8,0.4
2551,02871510,1,0.42857143,0.42857143
2552,02871690,1,0.07692308,0.07692308
2553,02871770,1,0.07692308,0.07692308
2554,02871850,1,0.42857143,0.42857143
2555,02871930,1,0.21428572,0.21428572
2556,02872010,1,0.21428572,0.21428572
2557,02872190,1,0.21428572,0.21428572
2558,02872270,1,0.8,0.4
2559,02872350,1,0.16666667,0.16666667
2560,02872430,1,0.2,0.0
2561,02872760,1,0.21428572,0.21428572
2562,02872840,1,0.21428572,0.21428572
2563,02872920,1,0.42857143,0.42857143
2564,02873180,1,0.42857143,0.42857143
2565,02873340,1,0.42857143,0.42857143
2566,02873670,1,0.8,0.4
2567,02873750,1,0.8,0.4
2568,02873830,1,0.42857143,0.42857143
2569,02874170,1,0.3888889,0.22222222
2570,02874250,1,0.53333336,0.46666667
2571,02874580,1,0.21428572,0.21428572
2572,02874660,1,0.41860464,0.25581396
2573,02881830,1,0.6666666,0.625
2574,02881910,1,0.8333334,0.6666667
